SID_QUESTION,VISITORID,SESSIONID
QB8G8_12,193b16057bf5be10c7d9b4d7f2ec91fd,17217d9477e197e818fbd5e8489284d0
QB8G8_13,ee3b4b1b843dd6399cf00de1a72cd3e0,9fc3065467110d7bc50ca8ac721b54bc
QB8G8_14,622b5cb774367a4d6682d3230c1a0d76,b20330339e291f4b1d020fff3ac23a48
QB8G8_15,02e7db685a8d486f53195ee0ed4e2d85,816e90ecbb3a3af542a6f8e21b393196
QB8G8_2,8c7ccfbce12d542315549ee1df969461,95a2ed3e278feb1517979ddfbd613ad4
QB8G8_3,39be52926d499d7d918fd4382904679f,1b80b4d002376d7cacd8fbb5727d3695
QB8G8_4,4ea9fedcbeab62b7638c50e91e5b9052,981afc1e52b188e1a4b320e22421e0d9
QB8G8_5,5b0ef686fe802f97abffb0cdee5c0960,a0cc2c54f112f52f29740571c9455364
QB8G8_6,bb1ac3d79d365ff0b01244709683723b,8c531f6cf246c24da7dd26a9a057f96d
QB8G8_7,c2430195f40bd2626b624d38c8e5c168,00e1e28889a9f7a028c5eda3efb36e53
QB8G8_8,bddc64e47c66208871bb8ff5b29f7373,866cdbb670c5c8a9566c75d1f81b2f19
QB8G8_9,ab90d5d7e67963e050d248a5496cc8ee,1e85bb162656c528f3b59ec934b732c1
QSGCP_1,f9df52b29df470b90d9b3a085e0fed25,28f81dafe9127ae1a186edc88a6e289e
QSGCP_10,047fc959543b2d3b68b908d1693130ad,434b32e0ec2196a75f8695fa10cce186
QSGCP_11,53323bb474e1d6facd185b6426870ff0,c3a5921c467c30f86d3c409e81f30645
QSGCP_12,cddf95383759aea8fa27063d57bd21ec,f51458a919c205c474a8d060fe796558
QSGCP_13,f4d482d2fc739369f9c4a9780889935b,33c0731a21842d1f8011d421e7292b99
QSGCP_14,4127ee1e59475ec82620dd6f5703d6d6,0db42e78ae793253bed972f2c97b3c1d
QSGCP_15,451305867297dcc731c3e80cd87582a2,520390b1df2816d5e18bb51383398750
QSGCP_2,ec0fcfd33c32f7a3e173d3e8c8d2e1c7,f6564545eeaaab0b97e130c307879a9c
QSGCP_3,e796a801dee1999ae98bd5a073e7a5b8,9b9a7333ff7bcaa37a9a3f65725ed3e5
QSGCP_4,b5b47f508e268e1650ce275f25cb7f07,10bbb239dfcd1921e448f726e0e013eb
QSGCP_5,4a9ef68ada3ae87647faa15b7abc87f7,05361a806f32d5e10e9021fbda5bf77c
QSGCP_6,812d3982cc751110863c3f9ca6ed4551,fa9e7d92927f9d5f5a702a3436e225cb
QSGCP_7,b9185fcb20c5c44ce728c4820f86b31c,10925be153d1f21108ae9ed6fc290e2a
QSGCP_8,9a809ff687de79333726a4e55b68c92b,ff6b771198c847a0e22ff8101d592bf2
QSGCP_9,fd6f30e386fcd1544faa542b097bef8e,e44a53d39d4c5d4c83932dfb1c0ec8d9
QX48K_1,fef4ca41f3ae84a6c018c8b2bf80d5ef,d99d559b095c0c907b9eb4179ed23b02
QX48K_10,9cb399a416a47a66e534fe75698a7920,ffb11b94d77e99fd3f4e1948b41ef013
QX48K_11,921d34dc932a5ab70c2dc0098d6d1908,7e3bdae97b0316f83eec8571e55bb91c
QX48K_12,2a193e6032b554da844ef6fba2d08b6f,a9518e2394fa3801b559bc96ee592118
QX48K_13,ebece99a25183a7102a2e904f904feeb,122cae2d796a02d20c591c5ae43ef7bb
QX48K_2,0683172b8572572ad6254fe7997c057e,6104be2bc0efc9ebebfd9bd7d74651c3
QX48K_3,b4101db35f66989a1ceaeab0d98e247b,82653bc21001702b2623adb8b403f23c
QX48K_4,825e433b6def7f913df3062a8711bb71,fe7f44b3327f7c8187a155bb10b653ef
QX48K_5,ddc000d973aa26d3230f5a561862e7bb,1dc5339f263a2d5d562f21dee83b7569
QX48K_6,2389cf3f089f65b50904e7daca07b9d9,cc947b466ff5919eb69c186615666264
QX48K_7,fc30d22112a60a37195adf95e4d53eb3,022d2e011d22a8bb3e0b145707281d6d
QX48K_8,b58078ae13b488769dca672efd4a29ef,9999d9bec86dfb7563b644c48e8e44f1
QX48K_9,f8f2f5f41c57364f2b45def2c861cdb3,015c4ab85e2d22fbe63c4915c095153b
R0GKA_1,346f721e4f9868e5807e4cc63e194ffe,95d98ba40396a7cf850c720fccebd7bb
R0GKA_10,d4161257ac67ed45d5762406399589f5,8e49897af3bedbad11b50867982fed2b
R0GKA_11,55f255e11cb23e074dc88a62ebcdc177,afa1ed5fc9f2bba8dc3da630d0f8a63c
R0GKA_12,f15047f53893e5819002202443c880fe,508d06ca5a2b0510f9bb644013f73ea0
R0GKA_13,cde7d7adb8e11c3686b0817a405fa453,00aae1572a849e93f5673cb934648098
R0GKA_14,14aba342ea99956c9a536cf2df7515e1,b3df8d5f28c94fd96c47fbc358847de1
R0GKA_15,da2b197b9ad18c3aceddcbe03d737611,b3f8fddbaedd3d69e4670d549e22d4ab
R0GKA_2,9e0c1485b69a4e1e62d7fd27de6d2898,1bc4c5dc7215b5ffcde9e0b623728768
R0GKA_3,f5e742dcaeaab274baad8d3897131e5a,b2d9c1f2ba27d1f3aa9836a3e506739e
R0GKA_4,921b1a8cfbed99fe330c1b9cec58f4cb,3811bf681f2aab269e614def82a71cc3
R0GKA_5,97d0c9ac7d73158625d0daa564711688,c7f6641e161579534b117d5e0ef74b0a
R0GKA_6,c6a398f5cb76030c99491c1123014e27,06adcc71af0d086e28f1d6928252ebdc
R0GKA_7,3bbb9d01d5bf6a50a7f9bf72485f8915,cdae485897e0c464150500de6e405d1d
R0GKA_8,24ba57e5ec9e575027f629df45a694a6,32eea6307bc07f2347ba119225c22cc5
R0GKA_9,4c5ea90482feeff47f6dc2f4f5225de9,9858baa8ea3777c5fa93fc9eda8f4ff2
R2JGD_1,b20c6690b304eb308105a9111888672a,4ea2efd182c5a90817c2d3885972baaa
R2JGD_10,dda2295c352996db60f5cdeb6a753f88,b799f23d1f035719d306f56fcc78c182
R2JGD_11,74409ea562b95b2e3922e8a181ccb62b,290c1093eceebaa6149cf5c8dfd81d8b
R2JGD_12,e38973cbf32b122b16b4937422b638b7,e967e420815425bf71d40c74f5834e07
R2JGD_13,3ff202c82906fe8adfb3acf288c52b32,839bbc16b88f53fd7af3263716f0f01b
R2JGD_14,6f34c9dc7bb5ebc4dbeba07576c331f6,ec4d12655cd0d3a1bc69b79e14439d8c
R2JGD_15,a785073a6080640ad1b1133639ffd7fc,d7662b8744177d301887f6fe4df43900
R2JGD_2,695993ab81673c7dd39131254248c43b,268ae88e4ea64203b84d15cc4482f15b
R2JGD_3,f3f2cf567278004d181d05e69547830e,fe63f9493c076a96c545e3ff38a9ff02
R2JGD_4,317cddaacd1f2c1aa471f6c75ebfaea7,b71632c6612870e445d2b541adf0bcba
R2JGD_5,06e84ae932061797467a9d2e90234601,e2867ecd190363156a123ca58604526d
R2JGD_6,e5261b0770b38c1a064f4a8e80440f9e,1664658418cc1445bb434c73b8183b68
R2JGD_7,721e22e351647878225a89bffae2156e,4ca6237921d904f298e63ffad674b3c1
R2JGD_8,edec1479565910863c9573d7483c3be7,00a3b79eb21cfda3eb664e39afc31b13
R2JGD_9,78a4a73ecb8a5e4c237a07b35c8eeb9d,665328a2243147247472806a954800d6
RM2SM_1,03be8996251d274ef4021f8465b2b63f,93c9ddc341780ce5fd402d99b42bf224
RM2SM_10,a1855561e60d9b42e7b41aaac588b381,1db2c81b4461ff955c0f211873f17162
RM2SM_11,6ee84fbba6b08f9e33d5a01f2d0247c6,50cdc5c303d72e517a39097d97126c16
RM2SM_12,0a91d89aef0a9e2ce4c1168e943ec8f3,f548fe81f1f23ba6b2b9709fdf3a3f0d
RM2SM_13,8bf1fb7de0c796f291985eb75eee8ba8,ad2441e68b1b70df6126cffa64dfe5d5
RM2SM_14,1f7411ca348325dc84286c1611bd89bc,e408abffb9ddf622333fecfb937a6475
RM2SM_15,ed4d99439e457785f09e387e884ad911,3438bf6caba9dc0b14d1e95d3becf9d2
RM2SM_2,8414bdfd14affcae375da7c8bbe0603f,3d9de284eaec672946aabf9982c79658
RM2SM_3,e5bb8f213fc7548ba77194cc173833c4,d09c5fbc14f49043409aeac49068a27c
RM2SM_4,f048d10a674d7705e98fba81da6d74bf,48bdc25be4a9c31066dc078ce20708fd
RM2SM_5,40f1c8374753b7ae3b6db43d9d7c0991,649e164491d4f3109040078dfd833156
RM2SM_6,c7000504bfb2294a3e5e3fb07e052bae,8a394740753bc0e82bbdbe2064bb9b5e
RM2SM_7,143bd2cb8b219bc7c245b4a30ac78e11,06dfb42ff56c95f0e7cef9337769dd3c
RM2SM_8,c7264ed95b90d5fdf27b6cc93ba9d197,5d431aa9b9bd709461c63c49b13524d0
RM2SM_9,015ba680943eb4e2743a1211c69cd6ac,ad23bbbdf374ee23a6a4fc650cf7cbf8
RVFBM_1,6609a857d3f8ed0cb0c534948dafadf7,bade9e6e7f74df3398f3d1ca3a3a7d6c
RVFBM_10,71a3dc53c1970b91abdc85a1ae5213f2,bad7dbe5903f163b8b8da4754127c388
RVFBM_11,8b6550ecf9cfe233f2edf868ef300ec7,1cc5a67593603dd89f15deb86bf67e37
RVFBM_12,59133101cc1e7c0de391a635275f6e8d,ccb24a152113b6ef5dacef4b92671135
RVFBM_13,c9220583b5be3f502d3598e4dab63a4a,f42b157b8772e6a1375d44680e8ff0d3
RVFBM_14,b898ab5cdc845f089be4609c6affa7d7,9f595f61b7592247e7d44f5781d14322
RVFBM_15,89fdaa0d526b71011d3d413856ac1d26,5ead908bccbeeb3fb624824d8bd373a2
RVFBM_2,ac5fbc63dd5787f71ccebb4540996019,4474f61772c1a7c1b98f8f0e41559f5e
RVFBM_3,46c5681d5a9c651ba77ee6eda9dca8e4,85079b2d05728cb26ce22cfd4f501fe7
RVFBM_4,f66c6976d76ae96edc88412590c2d200,d43427d055e342b93dd7080c041b1214
RVFBM_5,3d19c350802e1c03edc4837c2f4d6765,a9559412ce19a3c9c9414ee886fe29f0
RVFBM_6,6aaa3c5c0b84e8fe9458fc0886afbd7b,7e8090c1e4dd56247c2210d62158b3aa
RVFBM_7,f7f5294974932ec1ae5544835971d0e2,da1029293c4291725892c5f03806f064
RVFBM_8,2eda84551fd4dea8bf82c965c0e4dfc0,96eabd5900eb1f6fc16c037ad2fcbf53
RVFBM_9,613fe18e83c21d86afb3b905770a118f,8c504624c75cde68071ec35f814acd2b
SAAFX_1,e74310774a13e162e35648fd5fe1579f,105849ea723c00958092a3dca9432cd9
SAAFX_10,53e697a568e9590a81e0d348b212dbac,bf5c80b16b5810159266e866512ae69a
SAAFX_11,0409782dbf45f6966c7de5f73fc61c2c,facc6bb47206df79ae4c0f5c00eb996f
SAAFX_12,ce5f3b0986e0a7652696c0665808a6e2,6866eb81a6e16eec45c4e24e767e4020
SAAFX_13,d67a0cb68e1cb1a300feb1ef7efaa250,cf7ea30a99636d1fe2a68e672177d901
SAAFX_14,9724f030e7feb8591e805e72dae802cc,7f903596d4bd5f59d0cc15d37bb075d7
SAAFX_15,c546a3ee50fdf9235016f347b556da53,0c6477961d7aa1b08ed2cc5252b2a3c2
SAAFX_2,277e402254d0e5286c6b461169485dd5,97f028bf2e40e445becf7c589a516aeb
SAAFX_3,f9a0eff758492cdb80bc18c9cbe08158,b2ceefdbf0ceafbe04edbe5adc3ccf9a
SAAFX_4,46839101e31379ae680c614077d8c81a,a9e42d9b86661af614d2e5f55b9ab8d1
SAAFX_5,380341c138a88f6b5d64964c71e9ec0c,c72d614e4bf7a257a5f0a36cecafa02a
SAAFX_6,6c6eb41a27c33f6b08ca384b8e57a09e,6b59450583d8a7d8434a308163e7a98f
SAAFX_7,caa9a045aaccbdbf081e487baa598ca6,159652176e19dd487610f39b020244a3
SAAFX_8,b2599650044a670cc8c4d84239c0ab9a,160e0dfd1c4cb77bf8c89574e6d6b3d2
SAAFX_9,cb1a24232b90ad709b6ebe167113a507,4ce2c0cd89f888571348a04035562f3e
SC00U_1,3f05e2d4a08a6251a307ea454812dc62,3b6a2f956d9b75abea34500c5959a33a
SC00U_10,58b1388d1a025489437a036837a1b01a,8fce36e0ea20480c449569f209ef4ff5
SC00U_11,b23019a62304d7e110aefacb82a4d9d7,608e1a4c263b6a74d3a12187a169f36a
SC00U_12,b6c54b8d93e92a8f570694513d87a1f6,879d02bb3047a1fe722044967c45c0b3
SC00U_13,ca95cce0fbffa31ef26c91740b051c8f,d0dc3aee165b35b9753c6132be7125a8
SC00U_14,d29cc25178db9810ef235c0fb77e4395,499324346bcb4debf07f541b0a1b7c5a
SC00U_15,8cf8afe669d0e24bb080f281d580aa5f,13d519bd90270ecba4470ada2f554581
SC00U_2,ad773edd964e48850e3f8a7bae4f67ba,cf0e2ebda319b4cf5483a1920376e519
SC00U_3,a9fcae456010a2a75d2ab7950ef23472,2fd85f2844ee7372631c8a9ea64ecebe
SC00U_4,dcce9a526a0b6400634003ae2383fa41,9e89815e315c2fc52aca9bef602577ae
SC00U_5,e374150c4c784d8c20cdb80f7e97ac08,445e4787d14db38681ca07ccfc58d711
SC00U_6,64b8709b8c90b3f856b31ae7286a624d,dd17090b79c7055cffe62f1f5fc41bed
SC00U_7,31f0108c85ab3fd099fa89a8bf9ae1b3,3620ccfdb42f599bf4f8f61126aacb2a
SC00U_8,f748996c1ea718f6cd91a45e831f8cd3,7941bb522e988c71652e117cbcfb27ee
SC00U_9,1b3a0bbdfc8bcc756a1e12c8132bcb88,fddf7e9142c1d1b46aec7750dabcf7f3
SCVYK_1,1b2f41c500b79bd755ff6420a0d9db50,cfbf98647b7e38a932720795d1e81357
SCVYK_10,4953faccb3fc9a080fd328eb8388062b,527faef2992f719a2e94c5b8be8ef322
SCVYK_11,fe0eedd670dc02f23b764ec3797d1339,068b998b41aff61564cdf13142fce6b1
SCVYK_12,0df79fc948105775bba277d83eefb0f5,4ca15f77d78f2e56660a22f9033f4965
SCVYK_13,8dfe6473b722b2d64a20dc81ed7869d2,5381ff2b89531ee67ee519946205b2e2
SCVYK_14,f351b038fbc611d3f424e43b5e3a0c4e,fb39639cda63b260dc86ccdae8b5fa0f
SCVYK_15,51387f2be890dc2954e7d8663f27f139,34f70dcc79c85055342c8685e3d5f091
SCVYK_2,401f56f1a1243f7c544100c9fb4c84df,1b48422aee591baa69af710ac4877891
SCVYK_3,1bc6f6a40cd0bc693619d80f2dcb1f66,c72c489e8584640cfd0ac3f2c0b7856e
SCVYK_4,01baf078919004e86dae5e2f08562e84,339e84e16bd182b28a03b41e5fd41fb8
SCVYK_5,b8c3087c24585830521891d635c4f162,8cca6aafa95809c485dbe32d5b5a341d
SCVYK_6,a217ebf12ca0e87eb1653d686fbe586a,1156e19828ab8a72eedd77444a5b4a06
SCVYK_7,08fd7dcb7f2532866f6e8a7a86bd369e,99c0043c26b403e1f954f74336b45995
SCVYK_8,17950f6ae44c31ecad70fa1de44aec66,cf8ee29bbfc9058803bb6c019710cb63
SCVYK_9,8bcbb57cdecc7f13278198a9ae91ec1a,45be25fc669b355bdef16f298d1c2f6a
SH7C5_1,a06d71913ec79f82b47da636fc73c3ea,926d5f949695a7fed03c25f0bc786052
SH7C5_10,52a0c7e1e353ae5bc5bb2a4baca21434,a14e059aa1d3774af8c8713abcafadc1
SH7C5_11,506ba87eee0b819c21dbbb9a093464fd,ecf1c5ac6208357f9838fcaf8c85f787
SH7C5_12,8a3742ccfbc8bea0de92822f227b471f,9894727d2639e7085b45966fc7af2530
SH7C5_13,02abc693620e39c52fa4ad40d9afa63c,787ce54d7ed3c0304317afaf0d21e1fd
SH7C5_14,6903f0b408a515a7ccb646aa9bd95a7a,0e97d5967249bcd2c42d15d871ee968d
SH7C5_15,225ca515acb8f9a090c98382bef7c5ff,a882bedd254d0923b443ebddf938ab44
SH7C5_2,d218a82a0101d0658e6121e6ab97372c,5868abd431e36ef6f8659e6d32b4ed52
SH7C5_3,5ef4a630370cbc06b99034d4e738e90f,5fabb68a144d0015a5ceadab60809c76
SH7C5_4,281325abe00d4c15c8e530efcfad1e4e,3247b42243b202c68b6c4dcad770e661
SH7C5_5,9ba09e1a35dcde2775f32ddb40b42a2b,dfcabee5649316e4802505644f401d7b
SH7C5_6,e07c7030df9d23b6028fa2613b227daa,b97062fe42590241e3d5103e6be182ef
SH7C5_7,1b3c9750698c3489e09d16daa50b60e0,a18c798c6efd5771c3b6c3346fdb5881
SH7C5_8,ad94c8ee97d66121fb66ac166c9149a5,5b55f14a6cb5b487ecf0a19541627caf
SH7C5_9,29e6915ac896f79109e4d33e22e90bb8,0b58155efcc3a5ab69fc76727658b35b
SOGCE_1,2c1eae713e13b7bac2ce847fd001abfe,dc56d2fd40e64582110a38de043b6981
SOGCE_10,08c846708a92b0c7cac4c33b5875efa0,93bc2de78202f82005c544275a5d555f
SOGCE_11,cd97c5c36f57103cd91dfd952293c4fe,6dae594c00d9a0c75f85ac3ada3c838b
SOGCE_2,1dd2b2b9afd58a4b27bb18e91ade1696,43d79f801a8b227b618a3eab4991438c
SOGCE_3,80e8c9e4e35a20c5d2717cd958f533d5,be7f673c7bd28ad78b5939dc3bdcbd58
SOGCE_4,b74a0a040aa9eaf782b9da078361cf05,75b987b46375010c5d0789c05d74b5fc
SOGCE_5,3a3b3cb80123006bafd6113e38805e6c,a70ebc371f82158cb19960519f5a9894
SOGCE_6,c4852cb0747ed89c3342b29ff9f40741,5797b9e597750b0f7a4b1fa45f86a3fa
SOGCE_7,13cbd82fe18fcbbe13169356c7c4413b,7b1fcbbf0f0f2aa6e4ab96176f62460c
SOGCE_8,d2e9cac6560dcfd7809339cab3096b80,b5b860b953414e25af3346bfba09e9a0
SOGCE_9,c23cf0ca55aecda77b53e6a21a70abcf,74035de7f22bcab11b0aeadcca76b5b6
SRVE3_1,d29dc8adb0e21dd8ac2feb7175aa4a63,0d97e747538191a5e8cca2948288f804
SRVE3_10,6fbd29aba2ba3b262fbcccc84663ed61,0dbc3cb1aa65ebc3834ea1325b3e3d06
SRVE3_11,104f292cb784408c0f67fe328afd5267,f306ae17a00636998e4b61d93f64bb5d
SRVE3_12,08f86229a1f382d3b5a7a733447b8b43,f0630056c18f0263742d0d74f9b30101
SRVE3_13,9ac5bb6f8922de600077329f4d2bf329,26633b612e97114db02d0370df0c0152
SRVE3_14,5e0d9b65da87bf09e085e3849cf1adc7,175a3ace2b324986df3b8ed00fc4bebc
SRVE3_15,bdde16ec7e220e476e10fa76827509ce,1a2ffd17eb615b008c1fc99750face76
SRVE3_2,a7fa7863a5ce10da053bff5c0e296983,5f0744482f4f5322bffa24a6bc529618
SRVE3_3,20e6ae9bb175897e82ab3381ec270330,2cad787f007e5e849256b19473cb8530
SRVE3_4,ae31ed9985a81b42f6c384cd8afa1499,1ea9ca4949c36d99db98e350c07c7f2c
SRVE3_5,25c412941980d9acb8473fa935a148c1,830a7958d6be828362364cf68f46e97a
SRVE3_6,01fd5a47e2f9aeae49e77d0f66e64b20,667cbcaa4b36cca739f3aa8fac826f33
SRVE3_7,37d46585dc463e98f2a82befeb436d9f,069e89fc87c2969db9572294a93bacf3
SRVE3_8,08ba2e63265c98f40aa8f9bb827bee5a,dc2ea3b80796d676f57272a941793c6d
SRVE3_9,6aee71c15009c9100081a021df6ce1e5,15aa73233712d1ed7f605d7c46fd3691
T432U_1,407be6c83a0dbd24afe546ce0bf40fb5,6ca638fdd22df6adc594708746ed8ec6
T432U_10,483ccf699d8443f28ce2202d3bf81021,a7552e82cd6884dc014094e5561d28b4
T432U_11,4a2abdeb40622a86dca79c1903f64316,7d62bf69cfe0efef11c6032903337988
T432U_12,24ce00b03f63f4e9696fade918228a57,0991e2b2b66c19fcd86ec08923c36089
T432U_13,41e3109f2fb6198be6edd832ae337b25,f277f073834013003798ac47c3bb4b12
T432U_14,d70479a9175ddf6842fc3f2305a66db3,3b4cb660797dd36c64a9e4f6193dcb72
T432U_15,74d5c6754ba8216e5e31a76ddd32d337,7028502ae9ac4740f2789ae3b9d3072b
T432U_2,c7878dec0ed7e0ef7c6fc00d703a2a15,d25edebe3848c9f3c4a6f24708a34d9a
T432U_3,648c951b5c8d8eaf21c79a78285db147,573adca7688c168e46803672ce3bed8f
T432U_4,c3d339432196d53456a9645df2554e2b,4f9d213f6570dbbd9fe8347d92070f20
T432U_5,84878fe1c804679c71ab91c85b74e837,8ca9ab04b7794e2c0de42d42cf4f1e9f
T432U_6,707f23f0ef6cc2b9bb5dc21c8be0e06d,175b0e79fe28c026250484da213690e6
T432U_7,b0bec4e79bb2be33bdd4d981f96ae284,eb8a71e1556fa8609f828b0fa5db0496
T432U_8,f1a0a92cbb00cd8af3bc9503216dcdad,450578590806d5bc2e8fea512f2f2288
T432U_9,a24da91dad21a4237a4e5dbedbe2e29f,3bf660a3e89d2a6b7a28aa1e2f73d47f
T4UDR_1,7c4253a2e07064448a49b2a3ffdf80e3,f5b98d21f1ffa9a6265d2652577e59af
T4UDR_10,202796cd6ebf6c046d93f9f86466f1f1,56bbb56dd618bad4393225b74e062d9a
T4UDR_11,c34ff8108cb7522d85b28b1c2cb888ac,d10c8e4ac082d712ce97acae8f161f0c
T4UDR_12,0f84dcada97a7625ed17d3a2e4abd4b3,84932d72fd60d5c8976f5985947b27ae
T4UDR_13,6317077a1428256786ddb45ae29414e8,fefe4132fb2493f222c69d1685efe69e
T4UDR_14,38fc267f8e7ba002e8318e64dab875a3,4377d22e62a6f445c0a8a34b3f81dda9
T4UDR_15,dc0151ba6867df02aaacd0a3ae06bc21,1a6115603337e0abebf1d393a0f93df3
T4UDR_2,2e66889e990a653cee18b64f33f9d574,ef2cf2d631428ed9d968288ccc7f117a
T4UDR_3,7d46d37fa26ac35dd46e4c76e0dc8a04,b17b60a43a0af206a016a4a2532466a4
T4UDR_4,495670e5aafce6398c005ee40ac9edd5,e2d64e4016b4c6b8a4596972f3886f4e
T4UDR_5,a5ea8f9db26bca7082e0cdcd208861cc,61359a9a0143b98a6662dc9d576d280f
T4UDR_6,0a08a83789aaf8937474f95ae1113849,0765f249657701d617c0fb53026cdf05
T4UDR_7,5e985bec7eee0985814f8b073fc9a62b,01bfd2faf0908a5a46a33cca4aa082b0
T4UDR_8,b17614c5829a9aa7a7dbe19ddb568f7a,1b5ce2e398b65c843547f600fa516295
T4UDR_9,715246cf1d5a81532ad3544b57894d26,63f690d8e77a79656c74076d6611f180
TCJQ2_1,7b180d42387ffcabb570d5c5ee0b292a,26f120c27d4b2d21dac0112afbb311f1
TCJQ2_10,84ac4334af446d0c5f578b7d6a8a1019,6ea27dcf8fe843a7ab7d3f6073a0cdd7
TCJQ2_11,6549904223b2346706c321edad2d59a6,a4678c5a705f6ad6375a808e7cf2cf0f
TCJQ2_12,86d4fbc834cfbd3df87c79b7cf5bf61a,77df7dcb338736d476bc1c5a903d069f
TCJQ2_13,4e91546a3e66185b3a1f509cfc88dca8,114ad978be53a33f9f4366945aa9992c
TCJQ2_14,dd547a6b3d1e735a591e64def7e881ac,545aa9429663db35b32e92901554be07
TCJQ2_15,f2526480550c3913154cf91b97bd879a,2fc7e5d9ea87239f475bdc79c91ee4f6
TCJQ2_2,468bbd81de0c244ec55c267a1fb139c4,530a4b0e5af51d49faea4b97d0f48598
TCJQ2_3,01fae381ab6d7fab3a596e8a8e8a40f6,be860f1982d8fa00c0f2bc1483294243
TCJQ2_4,7c809ebd8ed4ea6632f44061d9313c2a,f58c34e36495cd585e46042d054d5691
TCJQ2_5,94a28889842e05ad23620c9ad7a5a33f,5a7fb21c8427b8f11d016128537b3859
TCJQ2_6,51c615ba54cb794886dc743ca413f181,21da583d9c2a38c38aeca2130d8c1041
TCJQ2_7,a1ce56451030565a099d52589af1ae0c,eaa4a89d10a3c07e709c9feaa8693848
TCJQ2_8,6eee0d292073f82c18013bc13db5439e,e44e2d5f8ac3c66957ba5717ec590515
TCJQ2_9,b61ec3ebb081827b496918f7c3bbd34d,c21ea9004ee7f5c5a1c148e1cd417e4f
TELDD_1,d6bda478cb68755b0bc18739d721be2a,40bd16f8a3cabe32d7157549277f8a01
TELDD_10,00cef05583bf229c4dfcb57705546b71,bdeddd93ddc8a0d36f2c4e38d26cb9f5
TELDD_11,88e383dc9a5a72fc4ddaf519d713aa67,e79d4c570c55e4702ab87636d432a387
TELDD_12,29cd3b0f16a11c8c127acf5f976df42a,211062db19cd9d6e88c9755b754c7f83
TELDD_13,a0389b803f7d4d778d113c984f1e3164,23ace03d0404d35fd6dfe32e03bb43a3
TELDD_14,b2954e23a252f3884e7cf8b1f2754098,b568c6a168777d330af12caef6065962
TELDD_15,77a5841c6d9333a9b97c0657c0c04975,c5961c0328554b5f175e7beb180413cb
TELDD_2,1c4b66ad0b96d163b8c55a9306edc20c,6625160a2d7dee0aae2b8a8ef8f5b5f1
TELDD_3,28c2bb232aaccc2da3532f16cc1c824a,a95d96268b7f82bdbfb9deca675cc0de
TELDD_4,85c306bf5e9aa4a0ef12fb32e8658385,5713c7338b2b55ccb081fc120cf80345
TELDD_5,0921a294a1bcac1d22b0351ac880c98a,86e925a25aea6c32df7186e787c8fc31
TELDD_6,754f7cb1c8f3c1ff8aff978667861c07,f22dd880769c161b3adb8768f8faf0dc
TELDD_7,0ce7a230fd34c9e52ff68c265d406d4b,22a2a794eae8b6a214e6a036967a666b
TELDD_8,28f2516223a5529185bb3f374c976b1a,ff97c5d3f067e7d300548107b97ab08b
TELDD_9,cd35e7cbe035f197b3ccc32f4608c696,7a975b62ee54990cd28b1aa72fcefb39
TMVBA_1,958d2bc08ea26dad7782250770f07b61,e944948ee4ae9f084b528758a6f4072c
TMVBA_10,c6dc15b79f3be61b0927ad25976c00c9,196c4f9b529941e9bf079c22de3b6d66
TMVBA_11,62feab7e9c6c1b49ec104755dd6ba15e,163b1447d5126a52a51cf9baf247db9d
TMVBA_12,66566b6122391e38482583be031bb6da,5262949693400bc130175a60a74c5569
TMVBA_13,b0c4febb68a916b4dc67ceb66c954558,8726ac1297f31796e06d430be5c316e2
TMVBA_14,f632b2ad604f9e1f89eb9b1952651e21,49ac4c0054e3ac8d5b5d4ea35fa06abc
TMVBA_15,fd1447d659077c4989b1e40fa0ae25f1,bd8ad9a70e55b698a0020a14e5a892e6
TMVBA_2,9439f5b5e59fdd05a63c1d3cd7eb51a0,cabafa9846f1b8f6e68f59b67af0168a
TMVBA_3,6912c9fdf531cd97336f2cbdb4f95d74,e867a566978d7ee572ac2cfa74bba929
TMVBA_4,d6e2feeeef740453bf145d5b33ecdfe1,030057e78e5f8c046d00e29d82538381
TMVBA_5,0fba515bfae223c19d677c66cc2d5333,aff736df50de44b407c69332ad59d3ec
TMVBA_6,a7759a4c191fd223a96e9e598002cf26,33f343eb172aad78d0729cfba04bbec3
TMVBA_7,3d050c6c771836ffa03dfd9d5e3c3e12,497bbfef223919199bbdbf609eae3bdb
TMVBA_8,c15409369877bed94ec5fa53e83fcb4f,119c236a2387cb3088d28b6bac3b7b26
TMVBA_9,a376fbaddf79a053b65a4d38d52aca18,65790205a5a0a1844cebfd8effe13c7e
TQFH6_1,ddd775eecb4cee9b3901cd7d568865c3,47e99135cd55ec7fad0032600fcedcdb
TQFH6_10,32bc36ec420abeab057bc7e1ea98e80a,b5e87d79ad4f469636134e08a61059f6
TQFH6_11,deac8a68f594b6069900595284744fae,2b6b51b922ff3383689dd75fdfcdae44
TQFH6_12,70bbf84910f46c80cd75df604bae4608,2b3caa90b603858dde25e50c661e30ab
TQFH6_13,dac5486d94ea71781ffc9cf1dd7913a9,2238ac1a29759882918cb53e62ecab91
TQFH6_14,81617f4c6ea5b05b31b6f56a8abd2cee,2d313c3ddfc3af94c15989fc1d23fcf3
TQFH6_15,c7a1a16bb92e039673781151c7a47ad7,595076455c02e90ff4db4a60fd659af1
TQFH6_2,eea3caa591ab4e5b4d92adf89ff078fa,514e3e457d9962b3b648c65d343fa378
